case_no,case_alias,case_key,court,decided,title,doc_letec,doc_crawl,vec_chunks,vec_ctx,vec_dead,cited_code,cited_textbook,not_found,overlap,note
2019가합538253,,2019gahap538253,,,,0,0,0,0,0,0,0,1,0,
2019가합542536,,2019gahap542536,,,,0,0,0,0,0,0,0,1,0,
2019구합64167,,2019guhap64167,,,,0,0,0,0,0,0,0,1,0,
2019나2032512,,2019na2032512,,,,0,0,0,0,0,0,0,1,0,
2019나20796,,2019na20796,,,,0,0,0,0,0,0,0,1,0,
2019노2151,,2019no2151,,,,0,0,0,0,0,0,0,1,0,
2019누12509,,2019nu12509,광주고법,2020.05.08,육아휴직급여부지급처분취소,1,0,4,0,0,0,0,0,0,
2019누42299,,2019nu42299,,,,0,0,0,0,0,0,0,1,0,
2019누58034,,2019nu58034,,,,0,0,0,0,0,0,0,1,0,
2019다14110,,2019da14110,대법원,2020.08.20,임금·임금·임금·임금,1,0,10,0,0,0,1,0,0,
2019다14134,,2019da14134,,,,0,0,0,0,0,0,0,1,0,
2019다18174,,2019da18174,,,,0,0,0,0,0,0,0,1,0,
2019다18426,,2019da18426,,2020.08.13,최저임금 인상분을 반영한 통상임금 기준으로 차액 추가 지급,0,1,0,0,1,0,0,0,0,
2019다200386,,2019da200386,,,,0,0,0,0,0,0,0,1,0,
2019다200737,,2019da200737,,2022.08.31,임금최우선변제권은 별제권 행사에 따른 경매절차에서도 인정,0,1,0,0,1,0,0,0,0,
2019다204876,,2019da204876,,2025.01.23,재직조건부 상여금의 통상임금 인정 사례,0,1,0,0,1,0,0,0,0,
2019다204876198,,2019da204876198,,,,0,0,0,0,0,0,0,1,0,
2019다208472,,2019da208472,,2021.03.11,업무상 재해에 대한 손해배상 산정 사례,0,1,0,0,1,0,0,0,0,
2019다210697,,2019da210697,,2022.12.29,사용자에 대한 근로자의 손해배상책임 제한 사례,0,1,0,0,1,0,0,0,0,
2019다218837,,2019da218837,대법원,2022.01.13,임금,1,1,2,0,1,0,0,0,1,
2019다219472,,2019da219472,,2020.06.25,공사현장 일용직 노동자의 노동가동연한은 만 65세,0,1,0,0,1,0,0,0,0,
2019다221352,,2019da221352,대법원,2021.11.11,퇴직금청구의소,1,1,2,0,1,0,0,0,1,
2019다222096,,2019da222096,대법원,2024.07.25,근로자지위확인등·근로자지위확인등·근로자지위확인등·근로자지위확인등,1,0,3,0,0,0,0,0,0,
2019다222096871,,2019da222096871,,,,0,0,0,0,0,0,0,1,0,
2019다222829,,2019da222829,,2024.03.12,파견근로자 직접고용 시 적용할 근로조건에 관한 법리,0,1,0,0,1,0,0,0,0,
2019다222836,,2019da222836,,,,0,0,0,0,0,0,0,1,0,
2019다2228829,,2019da2228829,,,,0,0,0,0,0,0,0,1,0,
2019다223129,,2019da223129,,2020.01.16,일정한 출근율 충족 조건이 붙은 수당의 통상임금 부정 사례,0,1,0,0,1,0,0,0,0,
2019다223303,,2019da223303,대법원,2024.03.12,임금·임금,1,1,18,0,1,0,0,0,1,
2019다223389,,2019da223389,대법원,2024.04.12,임금,1,0,2,0,0,0,1,0,0,
2019다230134,,2019da230134,,2021.02.04,차별에 합리적 이유가 있다고 본 사례,0,1,0,0,1,0,0,0,0,
2019다230899,,2019da230899,대법원,2019.10.18,임금,1,0,4,0,0,0,1,0,0,
2019다238053,,2019da238053,대법원,2022.04.28,임금,1,1,9,0,1,0,0,0,1,
2019다246696,,2019da246696,대법원,2022.06.30,확약서무효확인의소·손해배상(기),1,1,4,0,1,0,0,0,1,
2019다24669697,,2019da24669697,,,,0,0,0,0,0,0,0,1,0,
2019다246702,,2019da246702,,,,0,0,0,0,0,0,0,1,0,
2019다24679,,2019da24679,,,,0,0,0,0,0,0,0,1,0,
2019다252004,,2019da252004,대법원,2023.08.18,임금,1,1,7,0,0,0,0,0,1,
2019다253175,,2019da253175,대법원,2019.12.12,노무비청구의소,1,0,2,0,0,0,0,0,0,
2019다255089,,2019da255089,,2022.10.27,학자금 대출 상환과 근로복지기금의 관계에 관한 법리,0,1,0,0,1,0,0,0,0,
2019다256037,,2019da256037,,,,0,0,0,0,0,0,0,1,0,
2019다258545,,2019da258545,,2022.08.19,성희롱 및 사용자 손해배상책임 인정 사례,0,1,0,0,1,0,0,0,0,
2019다260852,,2019da260852,,2021.03.25,공무직과 공무원의 임금차별 부정 사례,0,1,0,0,1,0,0,0,0,
2019다261084,,2019da261084,대법원,2019.11.28,임금,1,0,5,0,0,0,2,0,0,
2019다262193,,2019da262193,,2020.11.26,교육공무직 호봉제 임금과 공무원 임금의 차별 부정 사례,0,1,0,0,1,0,0,0,0,
2019다262582,,2019da262582,,2020.10.29,공정대표의무 위반 여부 판단 사례,0,1,0,0,1,0,0,0,0,
2019다266485,,2019da266485,,2021.08.12,버스 운행 대기시간의 휴게시간 인정 사례,0,1,0,0,1,0,0,1,1,
2019다267013,,2019da267013,,2020.04.09,하청업체 근로자와 원청과의 묵시적 근로계약관계 인정 사례,0,1,0,0,1,0,0,0,0,
2019다273803,,2019da273803,,2025.09.11,근로시간 인정 포괄임금제 부정 통상임금 인정,0,1,0,0,1,0,0,0,0,
2019다279283,,2019da279283,대법원,2020.02.27,퇴직금등청구의소,1,1,6,0,1,0,0,0,1,
2019다279283309,,2019da279283309,,,,0,0,0,0,0,0,0,1,0,
2019다279344,,2019da279344,대법원,2024.06.17,근로자지위확인등,1,1,2,0,1,0,0,0,1,
2019다282333,,2019da282333,대법원,2022.11.10,"근로자지위확인등[지방공기업과 근로자 사이에 위탁용역업체로의 전적 당시의 합의에 재고용의무가 포함되었는지, 「고용상 연령차별금지 및 고령자고용촉진에 관한 법률」(이하 ‘고령자고용법’이라고 함)의 적용범위 등이 문제된 사건]",1,1,5,0,1,0,0,0,1,
2019다282333419,,2019da282333419,,,,0,0,0,0,0,0,0,1,0,
2019다282371,,2019da282371,,2023.05.03,호봉제를 성과연봉제로 변경하는 것은 불이익변경으로 근로자 동의 필요,0,1,0,6,0,0,0,0,0,
2019다288898,,2019da288898,대법원,2021.09.30,임금,1,1,2,0,0,0,0,0,1,
2019다288904,,2019da288904,,,,0,0,0,0,0,0,0,1,0,
2019다289310,,2019da289310,,2023.11.16,연합단체 가입 노조총회 의결 정족수,0,1,0,0,1,0,0,0,0,
2019다289310556,,2019da289310556,,,,0,0,0,0,0,0,0,1,0,
2019다28966,,2019da28966,대법원,2024.03.12,근로자지위확인등·근로자지위확인등·근로자지위확인등·근로자지위확인등·근로자지위확인등,1,1,2,0,1,0,0,0,1,
2019다29013,,2019da29013,,2024.03.12,사내협력업체 근로자의 파견관계 여부 판단 사례,0,1,0,0,1,0,0,0,0,
2019다293098,,2019da293098,대법원,2020.12.24,해고무효확인[보조금 수령을 부관으로 하는 임금지급약정에 관한 사건],1,1,5,0,1,0,0,0,1,
2019다293449,,2019da293449,,,,0,0,0,0,0,1,0,0,0,
2019다295773,,2019da295773,,,,0,0,0,0,0,0,0,1,0,
2019다297083,,2019da297083,,2020.04.09,불이익변경된 취업규칙보다 기존 근로계약 우선 적용 인정 사례,0,1,0,0,1,0,0,0,0,
2019다297496,,2019da297496,,2020.06.04,부사장으로 호칭됐으나 근로자에 해당한다고 판단한 사례,0,1,0,0,1,0,0,0,0,
2019다29778,,2019da29778,대법원,2023.11.30,임금,1,1,2,0,0,1,0,0,1,
2019다299065,,2019da299065,대법원,2022.09.29,고용의무이행등,1,1,3,0,1,0,0,0,1,
2019다299393,,2019da299393,대법원,2022.07.14,근로자지위확인등청구의소 [계열회사 간 근로자전출과 관련하여 원 소속 기업이 ‘근로자파견을 업으로 하는 자’인지 여부 및 파견법상 직접고용의무가 문제된 사건],1,1,6,0,1,0,0,0,1,
2019다299393346,,2019da299393346,,,,0,0,0,0,0,0,0,1,0,
2019다299645,,2019da299645,,2021.04.01,교육공무직 임금체계에 관한 법리,0,1,0,0,1,0,0,0,0,
2019다38543,,2019da38543,,2023.06.15,쌍용차 불법파업 손해배상 범위 판단 사례,0,1,0,0,1,0,0,0,0,
2019도10297,,2019do10297,대법원,2022.03.31,근로기준법위반·근로자퇴직급여보장법위반,1,1,4,0,1,0,0,0,1,
2019도10516,,2019do10516,,2022.10.27,적법한 쟁의행위에 수반된 부수적 행위의 정당성 인정 사례,0,1,0,0,1,0,0,0,0,
2019도10818,,2019do10818,,2020.01.16,파산 결정후 임금체불에 대한 책임주체 판단 사례,0,1,0,0,1,0,0,0,0,
2019도1162,,2019do1162,대법원,2019.4.19.,,0,0,0,0,0,0,1,1,0,
2019도12765,,2019do12765,,2020.01.09,공직선거 운동원에 대한 최저임금법 적용 부정 사례,0,1,0,0,1,0,0,0,0,
2019도12986,,2019do12986,,2021.04.29,산업안전보건법 위반 여부 판단 사례,0,1,0,0,1,0,0,0,0,
2019도14416,,2019do14416,,2022.04.14,위험방지조치의무 위반 인정 사례,0,1,0,0,1,0,0,0,0,
2019도14421,,2019do14421,,2022.10.27,노조 간부들에 관한 의견 표명의 모욕죄 성립 부정 사례,0,1,0,0,1,0,0,0,0,
2019도15421,,2019do15421,,2020.07.23,직장 상사의 강제추행 인정 사례,0,1,0,0,1,0,0,0,0,
2019도15994,,2019do15994,,2020.03.26,회식 자리 강제추행 인정 사례,0,1,0,0,1,0,0,0,0,
2019도17879,,2019do17879,,2020.12.10,지방공무원 승진임용 관련 직권남용권리행사방해죄 무죄 사례,0,1,0,0,1,0,0,0,0,
2019도7370,,2019do7370,,2022.08.31,상대 노조지부장에 대한 모욕 부정 사례,0,1,0,0,1,0,0,0,0,
2019도7446,,2019do7446,,2023.03.30,입학생 선발 관련 교장 발언의 업무방해 해당 부정 사례,0,1,0,0,1,0,0,0,0,
2019도9604,,2019do9604,,,,0,0,0,0,0,0,0,1,0,
2019도9688,,2019do9688,대법원,2019.10.17.,,0,0,0,0,0,0,1,1,0,
2019도9872,,2019do9872,,2020.05.14,업무상 위력에 의한 성추행 인정 사례,0,1,0,0,1,0,0,0,0,
2019두30270,,2019du30270,대법원,2021.11.25,부당해고및부당노동행위구제재심판정취소의소,1,1,3,0,1,0,0,0,1,
2019두31,,2019du31,,,,0,0,0,0,0,0,0,1,0,
2019두31426,,2019du31426,,2020.10.29,석탄산업법에 따른 재해위로금 수급권자 인정 사례,0,1,0,0,1,0,0,0,0,
2019두33712,,2019du33712,대법원,2019.06.13,부당노동행위구제처분취소등(자동차회사 판매대리점주가 카마스터와의 판매용역계약을 해지한 행위가 부당노동행위인지 여부가 다투어진 사건),1,0,6,0,0,0,0,0,0,
2019두34807,,2019du34807,,2024.01.04,파견근로자 직접고용 간주시 대기발령의 정당성 인정 사례,0,1,0,0,1,0,0,0,0,
2019두38571,,2019du38571,,2022.09.16,육아휴직 후 복직한 근로자 인사처분 정당성 인정 사례,0,1,0,0,1,0,0,0,0,
2019두39314,,2019du39314,대법원,2021.04.29,요양급여및휴업급여불승인처분취소,1,1,2,0,1,0,0,0,1,
2019두40260,,2019du40260,대법원,2023.06.15,부당해고구제재심판정취소,1,1,4,0,1,0,0,0,1,
2019두40338,,2019du40338,대법원,2019.10.18,부당해고구제재심판정취소,1,0,3,0,0,0,0,0,0,
2019두40338387,,2019du40338387,,,,0,0,0,0,0,0,0,1,0,
2019두40345,,2019du40345,,2020.10.15,쟁의행위 찬반투표 실시 시기에 관한 법리,0,1,0,0,1,0,0,0,0,
2019두40444,,2019du40444,,,,0,0,0,0,0,0,0,1,0,
2019두40611,,2019du40611,,2020.10.15,철도노조 파업 조합원 징계 무효 사례,0,1,0,0,1,0,0,0,0,
2019두44606,,2019du44606,,2020.04.29,공무원연금 분할청구권에 관한 법리,0,1,0,0,1,0,0,0,0,
2019두45616,,2019du45616,대법원,2024.04.16,평균임금정정및보험급여차액청구거부처분취소[산업재해보상보험법상 평균임금 증감의 종기가 문제된 사건],1,1,5,0,1,0,0,0,1,
2019두45647,,2019du45647,대법원,2019.10.31,부당해고구제재심판정취소,1,0,4,0,0,0,1,0,0,
2019두45647842,,2019du45647842,,,,0,0,0,0,0,0,0,1,0,
2019두47377,,2019du47377,대법원,2019.11.28,부당해고구제재심판정취소,1,0,4,0,0,0,0,0,0,
2019두47377802,,2019du47377802,,,,0,0,0,0,0,0,0,1,0,
2019두48684,,2019du48684,대법원,2019.12.24,"해임처분취소[구 교육공무원 징계양정 등에 관한 규칙(2019. 3. 18. 교육부령 제178호로 개정되기 전의 것, 이하 '구 징계양정 규칙' 제2조 제1항 별표에 따라 이루어진 해임처분이 재량권을 일탈·남용하여 위법한지 여부가 문제된 사건]",1,0,6,0,0,0,1,0,0,
2019두52386,,2019du52386,대법원,2020.02.20,부당해고구제재심판정취소,1,1,5,0,1,0,0,0,1,
2019두53396,,2019du53396,,2023.06.29,임금피크제 적용 경과조치로 인한 차별의 합리성 인정,0,1,0,0,1,0,0,0,0,
2019두53952,,2019du53952,대법원,2023.11.30,차별시정재심판정취소[시립 의료원 소속 기간제근로자가 정규직 근로자에 비해 차별적 처우를 받았다는 이유로 차별시정을 구한 사건],1,1,4,0,1,0,0,0,1,
2019두53952878,,2019du53952878,,,,0,0,0,0,0,0,0,1,0,
2019두54719,,2019du54719,,2024.06.13,특례평균임금 산정에 관한 법리,0,1,0,0,1,0,0,0,0,
2019두55262,,2019du55262,대법원,2023.06.29,차별시정재심판정취소청구의소,1,1,3,0,1,0,0,0,1,
2019두55859,,2019du55859,대법원,2022.04.14,요양·보험급여결정승인처분취소청구,1,1,3,0,1,0,0,0,1,
2019두55859133,,2019du55859133,,,,0,0,0,0,0,0,0,1,0,
2019두59103,,2019du59103,,,,0,0,0,0,0,0,0,1,0,
2019두59103387,,2019du59103387,,,,0,0,0,0,0,0,0,1,0,
2019두59349,,2019du59349,대법원,2023.11.16,부당해고구제재심판정취소,1,1,4,0,1,0,0,0,1,
2019두60523,,2019du60523,,2020.10.15,석탄산업법에 따른 재해위로금 수급권자 인정 사례,0,1,0,0,1,0,0,0,0,
2019두61137,,2019du61137,,2020.04.09,개별 사업장의 사업종류 변경결정은 행정청의 처분에 해당,0,1,0,0,1,0,0,0,0,
2019두61717,,2019du61717,,2020.10.15,석탄산업법에 따른 재해위로금 수급권자 인정 사례,0,1,0,0,1,0,0,0,0,
2019두62604,,2019du62604,,2020.05.28,장시간 근로와 주야간 교대제 근무로 인한 과로사 인정 사례,0,1,0,0,1,0,0,0,0,
2019두62604901,,2019du62604901,,,,0,0,0,0,0,0,0,1,0,
2019라10028,,2019ra10028,,,,0,0,0,0,0,0,0,1,0,
2019라20165,,2019ra20165,,,,0,0,0,0,0,0,0,1,0,
2019라20390,,2019ra20390,,,,0,0,0,0,0,0,0,1,0,
2019헌마15,,2019heonma15,헌법재판소,2020.06.25,최저임금법 제5조의2 등 위헌확인,1,0,4,0,0,0,0,0,0,
2020나2016258,,2020na2016258,,,,0,0,0,0,0,1,0,0,0,
2020나26085,,2020na26085,,,,0,0,0,0,0,0,0,1,0,
2020나56094,,2020na56094,,,,0,0,0,0,0,0,0,1,0,
2020나56100,,2020na56100,,,,0,0,0,0,0,0,0,1,0,
2020나94881,,2020na94881,,,,0,0,0,0,0,0,0,1,0,
2020다204353,,2020da204353,,2020.06.25,위탁업체 소속 방과후강사의 근로기준법상 근로자 지위 인정,0,1,0,0,1,0,0,0,0,
2020다205837,,2020da205837,,2023.04.27,근로시간 및 휴게시간 산정 등에 관한 법리,0,1,0,0,1,0,0,0,0,
2020다207444,,2020da207444,,2021.01.14,퇴직연금제도 설정 사업장에서의 퇴직급여 산정 방식,0,1,0,0,1,0,0,0,0,
2020다207833,,2020da207833,,2020.07.09,백화점 위탁판매업자의 근로자 지위 부정 사례,0,1,0,0,1,0,0,0,0,
2020다208409,,2020da208409,,2020.05.14,채권추심원의 근로기준법상 근로자성 부정 사례,0,1,0,0,1,0,0,0,0,
2020다211184,,2020da211184,,2020.06.25,백화점 위탁판매업자의 근로자 지위 부정 사례,0,1,0,0,1,0,0,0,0,
2020다216240,,2020da216240,,2020.06.25,업무상 재해에 대한 손해배상 산정 사례,0,1,0,0,1,0,0,0,0,
2020다219454,,2020da219454,,2025.08.28,실적평가급의 통상임금 여부 판단 사례,0,1,0,0,1,0,0,0,0,
2020다219928,,2020da219928,대법원,2022.03.17,임금,1,1,2,0,1,0,0,0,1,
2020다221396,,2020da221396,,2020.07.23,해고처분이 무효인 경우 임금 반환에 관한 법리,0,1,0,0,1,0,0,0,0,
2020다224739,,2020da224739,,2024.03.16,고정시간외수당(고정OT수당)은 통상임금에 포함되지 않는다,0,1,0,12,0,0,0,0,0,
2020다224739201,,2020da224739201,,,,0,0,0,0,0,0,0,1,0,
2020다229260,,2020da229260,,2020.09.24,불법행위 피해자에게 보험급여 지급한 근로복지공단의 구상권의 범위,0,1,0,0,1,0,0,0,0,
2020다229987,,2020da229987,,2022.02.11,교섭창구 단일화 절차 이행가처분 인용 사례,0,1,0,0,1,0,0,0,0,
2020다232136,,2020da232136,대법원,2022.01.13,임금[취업규칙 중 급여체계에 관한 규정이 근로자에게 불리하게 변경된 사안],1,1,5,0,1,0,0,0,1,
2020다23213615,,2020da23213615,,,,0,0,0,0,0,0,0,1,0,
2020다237117,,2020da237117,대법원,2022.04.14,퇴직금,1,1,4,0,1,0,0,0,1,
2020다237513,,2020da237513,대법원,2020.11.26,정규직근로자지위확인의소,1,0,2,0,0,0,0,0,0,
2020다242423,,2020da242423,,2021.01.14,추가 법정수당 청구의 신의칙 위반 부정 사례,0,1,0,0,1,0,0,0,0,
2020다242935,,2020da242935,,2023.06.01,영업비밀 침해행위로 인한 손해배상 관련 사례,0,1,0,0,1,0,0,0,0,
2020다245552,,2020da245552,,2024.09.13,대표이사 해임에 대한 손해배상청구 부정 사례,0,1,0,0,1,0,0,0,0,
2020다245958,,2020da245958,대법원,2020.12.10,부당이득금반환등,1,1,6,0,1,0,0,0,1,
2020다247190,,2020da247190,,2024.12.21,조건부 상여금도 통상임금이다.(대법원 전원합의체),0,1,0,14,0,0,0,0,0,
2020다253744,,2020da253744,대법원,2023.07.13,전보무효확인의소,1,1,2,0,1,0,0,0,1,
2020다254372,,2020da254372,대법원,2022.04.14,퇴직금등,1,1,2,0,1,0,0,0,1,
2020다255917,,2020da255917,대법원,2022.03.17,임금,1,1,2,0,1,0,0,0,1,
2020다255986,,2020da255986,,2023.05.18,택시운전자의 초과운송수입금과 퇴직금 산정,0,1,0,0,1,0,0,1,1,
2020다256385,,2020da256385,대법원,2022.09.29,퇴직금청구의소,1,1,2,0,1,0,0,0,1,
2020다262229,,2020da262229,,2022.04.28,선원 퇴직금에 관한 법리,0,1,0,0,1,0,0,0,0,
2020다264010,,2020da264010,,2024.09.12,임기 만료 전 이사 해임시 손해배상 인정 사례,0,1,0,0,1,0,0,0,0,
2020다267491,,2020da267491,,2024.09.27,대리운전기사의 노조법상 근로자지위 인정 사례,0,1,0,0,1,0,0,0,0,
2020다267491514,,2020da267491514,,,,0,0,0,0,0,0,0,1,0,
2020다270503,,2020da270503,,2021.11.25,직장 내 괴롭힘 또는 성희롱 인정 사례,0,1,0,0,1,0,0,0,0,
2020다270503366,,2020da270503366,,,,0,0,0,0,0,0,0,1,0,
2020다270770,,2020da270770,,2021.04.29,블랙리스트 작성자에 대한 징계 정당성 인정 사례,0,1,0,0,1,0,0,0,0,
2020다270947,,2020da270947,,2025.12.11,파견근로자 직접고용의무 불이행에 대한 손해배상책임 인정,0,1,0,0,1,0,0,0,0,
2020다271650,,2020da271650,,2024.04.25,도시 일용근로자의 월 가동일수를 20일로 본 사례,0,1,0,0,1,0,0,0,0,
2020다272684,,2020da272684,,2023.11.09,해고처분이 아닌 민법상의 고용계약 해지통고로 인정한 사례,0,1,0,0,1,0,0,0,0,
2020다273939,,2020da273939,대법원,2021.11.11,퇴직금청구의소,1,0,2,0,0,0,1,0,0,
2020다279951,,2020da279951,,2022.02.10,취업규칙보다 유리한 근로계약 효력 인정 사례,0,1,0,0,1,0,0,0,0,
2020다279951846,,2020da279951846,,,,0,0,0,0,0,0,0,1,0,
2020다281367,,2020da281367,,2021.03.25,성희롱 사유 대학생 징계처분의 정당성 인정 사례,0,1,0,0,1,0,0,0,0,
2020다282674,,2020da282674,대법원,2023.12.14,교수지위확인등청구의소,1,1,2,0,1,0,0,0,1,
2020다287921,,2020da287921,대법원,2024.07.25,근로자지위확인[파견근로자에 대한 퇴직금 공제의 범위가 문제된 사건],1,1,4,0,1,0,0,0,1,
2020다294479,,2020da294479,,,,0,0,0,0,0,0,0,1,0,
2020다294479198,,2020da294479198,,,,0,0,0,0,0,0,0,1,0,
2020다294486,,2020da294486,대법원,2022.03.31,임금,1,1,2,0,1,0,0,0,1,
2020다296321,,2020da296321,대법원,2021.07.08,임금,1,1,2,0,1,0,2,0,1,
2020다296819,,2020da296819,대법원,2022.08.19,퇴직금청구[채권추심원의 근로기준법상 근로자성 인정 여부가 쟁점이 된 사건],1,1,6,0,0,0,0,0,1,
2020다299955,,2020da299955,,2022.04.28,임금 및 퇴직금 우선변제청구권 행사 방식에 관한 법리,0,1,0,0,1,0,0,0,0,
2020다300299,,2020da300299,,2026.02.23,포괄임금계약시 최저임금 미달 여부를 판단하는 계산방법,0,1,0,9,0,3,0,0,0,
2020다301155,,2020da301155,대법원,2022.02.10,징계무효확인등,1,1,5,0,1,0,0,0,1,
2020다34356,,2020da34356,,,,0,0,0,0,0,0,0,1,0,
2020도11559,,2020do11559,,2021.02.04,협력업체에 대한 원청의 부당노동행위 취업방해 인정 사례,0,1,0,0,1,0,0,0,0,
2020도12560,,2020do12560,,2022.03.31,도급 사업주의 산업안전보건법 위반 인정 사례한국전력,0,1,0,0,1,0,0,0,0,
2020도15325,,2020do15325,,2022.10.27,노무도급에 있어서 안전보건총괄책임자 판단 사례,0,1,0,0,1,0,0,0,0,
2020도15325923,,2020do15325923,,,,0,0,0,0,0,0,0,1,0,
2020도15393,,2020do15393,대법원,2023.12.07,근로기준법위반·근로자퇴직급여보장법위반[1주간 12시간의 연장근로한도 위반 여부가 문제된 사건],1,1,6,0,0,0,0,0,1,
2020도15393271,,2020do15393271,,,,0,0,0,0,0,0,0,1,0,
2020도15738,,2020do15738,,2022.04.28,회식 자리에서의 직장 갑질 인정 사례,0,1,0,0,1,0,0,0,0,
2020도16228,,2020do16228,대법원,2023.06.15,근로기준법위반·최저임금법위반[근로기준법상 가산임금 규정이 적용되는 근로기준법 제11조 제1항의 ‘상시 5명 이상의 근로자를 사용하는 사업 또는 사업장’에 해당하는지 여부가 문제된 사건],1,1,3,0,1,0,0,0,1,
2020도16431,,2020do16431,대법원,2023.04.27,노동조합및노동관계조정법위반·근로기준법위반·남녀고용평등과일·가정양립지원에관한법률위반,1,1,4,0,1,0,0,0,1,
